# timestamp tx ty tz qx qy qz qw
1766983241.684888 -168.534560 16.391864 73.677753 0.000000 0.000000 0.000000 1.000000
1766983241.884888 -165.086324 14.531236 73.461848 0.000000 0.000000 0.000000 1.000000
1766983242.084888 -161.627856 12.637383 73.294941 0.000000 0.000000 0.000000 1.000000
1766983242.284888 -158.179623 10.699232 73.191031 0.000000 0.000000 0.000000 1.000000
1766983242.484888 -154.731389 8.738931 73.135118 0.000000 0.000000 0.000000 1.000000
1766983242.684888 -151.293389 6.745407 73.116203 0.000000 0.000000 0.000000 1.000000
1766983242.884888 -147.875852 4.740809 73.104285 0.000000 0.000000 0.000000 1.000000
1766983243.084888 -144.478779 2.714063 73.095364 0.000000 0.000000 0.000000 1.000000
1766983243.284888 -141.091936 0.676242 73.066440 0.000000 0.000000 0.000000 1.000000
1766983243.384888 -139.413863 -0.342668 73.045477 0.000000 0.000000 0.000000 1.000000
1766983243.484888 -137.725558 -1.372653 73.026514 0.000000 0.000000 0.000000 1.000000
1766983243.684888 -134.369411 -3.443697 72.998584 0.000000 0.000000 0.000000 1.000000
1766983243.884888 -131.003031 -5.503665 72.973653 0.000000 0.000000 0.000000 1.000000
1766983244.084888 -127.626418 -7.563633 72.962719 0.000000 0.000000 0.000000 1.000000
1766983244.284888 -124.249804 -9.623599 72.949783 0.000000 0.000000 0.000000 1.000000
1766983244.484888 -120.852725 -11.683565 72.949845 0.000000 0.000000 0.000000 1.000000
1766983244.684888 -117.455644 -13.732456 72.946904 0.000000 0.000000 0.000000 1.000000
1766983244.784888 -115.746872 -14.762438 72.949933 0.000000 0.000000 0.000000 1.000000
1766983244.884888 -114.038099 -15.781346 72.954961 0.000000 0.000000 0.000000 1.000000
1766983245.084888 -110.630785 -17.819160 72.971016 0.000000 0.000000 0.000000 1.000000
1766983245.284888 -107.213238 -19.845898 72.982068 0.000000 0.000000 0.000000 1.000000
1766983245.484888 -103.795689 -21.872636 72.993118 0.000000 0.000000 0.000000 1.000000
1766983245.684888 -100.378140 -23.888298 73.010166 0.000000 0.000000 0.000000 1.000000
1766983245.884888 -96.950358 -25.892884 73.019211 0.000000 0.000000 0.000000 1.000000
1766983246.084888 -93.522574 -27.886394 73.022253 0.000000 0.000000 0.000000 1.000000
1766983246.184888 -91.813798 -28.883149 73.019274 0.000000 0.000000 0.000000 1.000000
1766983246.284888 -90.094789 -29.879904 73.014294 0.000000 0.000000 0.000000 1.000000
1766983246.384888 -88.375780 -30.865584 73.020313 0.000000 0.000000 0.000000 1.000000
1766983246.584888 -84.947995 -32.848017 73.046350 0.000000 0.000000 0.000000 1.000000
1766983246.684888 -83.228985 -33.844771 73.060367 0.000000 0.000000 0.000000 1.000000
1766983246.884888 -79.790966 -35.816129 73.090400 0.000000 0.000000 0.000000 1.000000
1766983247.084888 -76.352946 -37.798561 73.113431 0.000000 0.000000 0.000000 1.000000
1766983247.284888 -72.894460 -39.769917 73.144459 0.000000 0.000000 0.000000 1.000000
1766983247.484888 -69.435973 -41.741272 73.171485 0.000000 0.000000 0.000000 1.000000
1766983247.684888 -65.977486 -43.723702 73.211508 0.000000 0.000000 0.000000 1.000000
1766983247.884888 -62.498533 -45.706131 73.282529 0.000000 0.000000 0.000000 1.000000
1766983247.984888 -60.769288 -46.691808 73.326539 0.000000 0.000000 0.000000 1.000000
